
backend  | 2026-04-01 11:54:20.371 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/philosophy_7/index.html
backend  | 2026-04-01 11:54:20.574 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/christian_43/index.html
backend  | 2026-04-01 11:54:20.574 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.574 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.574 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.574 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:20.575 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/business_35/index.html
backend  | 2026-04-01 11:54:20.580 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/sports-and-games_17/index.html
backend  | 2026-04-01 11:54:20.580 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.580 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.582 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:20.584 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:20.587 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.587 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
